qid	docid	docno	query	document
E21	12743	552861100564180992	تحديد المشتبه بهم في هجوم شارلي إبدو	"البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/ZQ7yH3Gnrk"
E21	13503	552963517993594880	تحديد المشتبه بهم في هجوم شارلي إبدو	"متفرقات : بالفيديو...لحظة الهجوم على مقر المجلة الفرنسية ""شارلي إبدو"": http://t.co/Il9lJrCvIa"
E21	12193	552821923055697920	تحديد المشتبه بهم في هجوم شارلي إبدو	"رئيس تحرير مجلة ""شارلي إبدو"" من بين قتلى الهجوم على المجلة http://t.co/qSF7Zw75YY"
E21	13615	552991556597477376	تحديد المشتبه بهم في هجوم شارلي إبدو	"""cnn"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/VqSA9fRMSa"
E21	18376	553573591812300801	تحديد المشتبه بهم في هجوم شارلي إبدو	"بيل مار: ملايين المسلمين يؤيدون هجوم ""شارلي إبدو"" http://t.co/biP0p6ODFo"
E21	11827	552799323293896704	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/6i1m4K2uhH"
E21	14319	553130706906673152	تحديد المشتبه بهم في هجوم شارلي إبدو	تعرف على هوية منفذي الهجوم على صحفية ''شارلي ابدو'' الفرنسية http://t.co/vOOFknVdkU http://t.co/zCMSNKIarl
E21	12303	552827774239375360	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/fDQgFoeomO
E21	14579	553161437594398720	تحديد المشتبه بهم في هجوم شارلي إبدو	12 قتيلا في هجوم مسلح على مجلة «شارلي إبدو» الفرنسية.. http://t.co/dfYkIoQ2Lb #Maroc
E21	12594	552847511396704256	تحديد المشتبه بهم في هجوم شارلي إبدو	بريطانيا تدين الهجوم المسلح على صحيفة (شارلي إبدو) الفرنسية http://t.co/7zQw3YAG07 via @alaannews
E21	12308	552827806476800000	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو
E21	12200	552822178761428992	تحديد المشتبه بهم في هجوم شارلي إبدو	"رئيس تحرير صحيفة ""شارلي إبدو"" من بين قتلى الهجوم على الصحيفة #lebanon"
E21	12099	552815610225524737	تحديد المشتبه بهم في هجوم شارلي إبدو	"لحضة الهجوم المسلح على مقر مجلة ""شارلي إبدو"" 18- http://t.co/sdGiC3ccjk"
E21	14016	553097991230193666	تحديد المشتبه بهم في هجوم شارلي إبدو	مدريد: اسبانيا تدين الهجوم على صحيفة (شارلي إبدو) الفرنسية
E21	14063	553105780996857856	تحديد المشتبه بهم في هجوم شارلي إبدو	#استنفار أمني في نيويورك عقب الهجوم على شارلي إبدو بباريس - الجريدة http://t.co/DmPgigHHsB
E21	12321	552827932197273600	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/YDPcZG2y3l
E21	14464	553145885559775233	تحديد المشتبه بهم في هجوم شارلي إبدو	"نسخة من لحظة قتل أحد ضحايا الهجوم على ""شارلي إبدو"": http://t.co/TbEuJq2ypd عبر @YouTube"
E21	12330	552828263169806337	تحديد المشتبه بهم في هجوم شارلي إبدو	رئيس تحرير صحيفة شارلي إبدو من بين قتلى الهجوم على الصحيفة ... http://t.co/vfnPqP6xGO
E21	12335	552828419067490304	تحديد المشتبه بهم في هجوم شارلي إبدو	"رئيس تحرير صحيفة ""شارلي إبدو"" من بين قتلى الهجوم على الصحيفة"
E21	12323	552827961766731777	تحديد المشتبه بهم في هجوم شارلي إبدو	"-18 لحضة الهجوم المسلح على مقر مجلة ""شارلي إبدو"": http://t.co/KlZI2ZyDMR"
E21	15834	553292623473934336	تحديد المشتبه بهم في هجوم شارلي إبدو	رويترز : أهالي باريس يواصلون حياتهم بعد هجوم شارلي إبدو
E21	11707	552792280382205952	تحديد المشتبه بهم في هجوم شارلي إبدو	"BBC Arabic - هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/yKUIl9FNoL"
E21	12340	552828675193061376	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/xktTWmYZKfمسلحان-يقتلان-شرطيا-في-هجوم-على-مقر-صحي/
E21	11726	552793724950822914	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/XRDz71a9WD"
E21	11729	552793930169724928	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/PvkmXqJNLZ"
E21	11740	552794374208094209	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/iXaDtJpFCa #BBC"
E21	12235	552823751260504064	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/b9PIvdi8H2
E21	11755	552795171629576193	تحديد المشتبه بهم في هجوم شارلي إبدو	"هولاند وصف الهجوم على مقر شارلي إبدو ب ""العمل الإرهابي"""
E21	15219	553243508753330176	تحديد المشتبه بهم في هجوم شارلي إبدو	اليمن يدين «الهجوم الإرهابي» على صحيفة «شارلي إبدو» بباريس... http://t.co/7UAfaMmkF5
E21	11773	552796068250136576	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/qPvUP62FcZ"
E21	12451	552835854948139009	تحديد المشتبه بهم في هجوم شارلي إبدو	#egypt #balad «العربي» يدين الهجوم الإرهابي على صحيفة شارلي إبدو الفرنسي http://t.co/WV6NhQ0vxJ
E21	13383	552943687034871808	تحديد المشتبه بهم في هجوم شارلي إبدو	فيديو لحظة قتل أحد ضحايا الهجوم على صحيفة “شارلي إبدو”: http://t.co/OD3wbQFHfc via
E21	12076	552814222141173762	تحديد المشتبه بهم في هجوم شارلي إبدو	العالم | الرئيس الفرنسي: الهجوم على «شارلي إبدو» عمل إرهابي http://t.co/imMWcyPriQ http://t.co/0smocNM42G
E21	12380	552831745427394560	تحديد المشتبه بهم في هجوم شارلي إبدو	ارتفاع حصيلة قتلى الهجوم على «شارلي إبدو» إلى 11 شخصاً بينهم... http://t.co/ZhserbcwEz
E21	12734	552860975531970560	تحديد المشتبه بهم في هجوم شارلي إبدو	"البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/66swal81xo"
E21	17719	553513253221855232	تحديد المشتبه بهم في هجوم شارلي إبدو	##الشرطة الفرنسية تطارد منفذي الهجوم #على شارلي إبدو http://t.co/GVlLfhqyWw #الشرطة #على http://t.co/mXGtTII4fi
E21	13637	553001152967499776	تحديد المشتبه بهم في هجوم شارلي إبدو	البحرين تدين الهجوم «الإرهابي» على صحيفة «شارلي إبدو» الفرنسية http://t.co/Jxj8EOOtRK
E21	12218	552823171594719232	تحديد المشتبه بهم في هجوم شارلي إبدو	"رئيس تحرير صحيفة ""شارلي إبدو"" من بين قتلى الهجوم على الصحيفة #CharlieHebdo"
E21	27644	554962133637955584	تحديد المشتبه بهم في هجوم شارلي إبدو	54 اعتداءا مناهضا #للمسلمين في #فرنسا منذ هجوم #شارلي_إبدو
E21	13630	552999332580823040	تحديد المشتبه بهم في هجوم شارلي إبدو	عقيلة صالح يدين الهجوم على مقر شارلي إبدو الفرنسية http://t.co/uBVnqTQ7So
E21	12559	552843723231739904	تحديد المشتبه بهم في هجوم شارلي إبدو	"#البوابة #الصحفيين تدين الهجوم الإرهابي على صحيفة ""شارلي إبدو"" http://t.co/JLOzd9WsNA"
E21	12129	552818160320389120	تحديد المشتبه بهم في هجوم شارلي إبدو	"هجوم بالأسلحة على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/tc6gUaYDjp"
E21	12550	552843070166028289	تحديد المشتبه بهم في هجوم شارلي إبدو	"فيديو صادم .. لحظة قتل أحد ضحايا الهجوم على ""شارلي إبدو"" http://t.co/UBQHlByuOl"
E21	13392	552945305788760064	تحديد المشتبه بهم في هجوم شارلي إبدو	الشرطة تبحث عن 3 فرنسيين في الهجوم على صحيفة شارلي إبدو http://t.co/kX3jJX6IRt”
E21	11917	552805236742426628	تحديد المشتبه بهم في هجوم شارلي إبدو	الرئيس الفرنسي يزور صحيفة «شارلي إبدو» بعد الهجوم إلارهابي عليها http://t.co/ynC4I3Zu1P
E21	12732	552860653707202561	تحديد المشتبه بهم في هجوم شارلي إبدو	"البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/Q8dBU5OJZ1 #bahrain #ksa"
E21	12460	552836737102127104	تحديد المشتبه بهم في هجوم شارلي إبدو	"-18 لحضة الهجوم المسلح على مقر مجلة ""شارلي إبدو"": http://t.co/dxZihDCmq5"
E21	11958	552808286597447681	تحديد المشتبه بهم في هجوم شارلي إبدو	مقتل 11 شخصا في هجوم على صحيفة شارلي إبدو الفرنسية | News Alhadath http://t.co/0WEkVireAy
E21	14154	553115409524617217	تحديد المشتبه بهم في هجوم شارلي إبدو	مسلحان يقتلان شرطيا في هجوم على مقر مجلة شارلي إبدو http://t.co/PH51OrGYLU
E21	12628	552851614009425921	تحديد المشتبه بهم في هجوم شارلي إبدو	هجوم مسلحين على مقر صحيفة شارلي ابدو الفرنسية في باريس http://t.co/byvSskDdnc
E21	18400	553576008096686082	تحديد المشتبه بهم في هجوم شارلي إبدو	"الشرطة الفرنسية: استسلام ""الأخوين كواشي"" المشتبه فيهما بالهجوم على مجلة ""شارلي إيبدو"""
E21	18654	553589458394939392	تحديد المشتبه بهم في هجوم شارلي إبدو	"#الشرطة_الفرنسية تحاصر #سعيد و #شريف كواشي المشتبه فيهما بهجوم ""#شارلي_إيبدو"" http://t.co/OHDlCYtMrh http://t.co/l4cEgmfXTo"
E21	15101	553229294135046145	تحديد المشتبه بهم في هجوم شارلي إبدو	من هما الشقيقان سعيد وشريف كواشي المشتبه في تنفيذهما الهجوم على صحيفة #شارلي_إيبدو ؟ https://t.co/gnj6xQwzeB
E21	14291	553128172753911808	تحديد المشتبه بهم في هجوم شارلي إبدو	من هو شريف كواشي المشتبه به في هجوم #باريس؟ اعرف اكثر.. #صحيفة_شارلي_إيبدو http://t.co/To2WeyBndr
E21	14594	553163003005526016	تحديد المشتبه بهم في هجوم شارلي إبدو	"المشتبه به في الهجوم على ""شارلي إيبدو"".. ""شريف كواشي"" جهادي معروف لدى الأجهزة الفرنسية http://t.co/cdnREknoVA"
E21	18913	553599549743194114	تحديد المشتبه بهم في هجوم شارلي إبدو	🔴 لحظة مقتل المشتبه بهما في تنفيذ هجوم شارلي إيبدو في المكان الذي كانا يختبئان فيديو 👇 http://t.co/4QctxjPlc7
E21	16887	553479920320401408	تحديد المشتبه بهم في هجوم شارلي إبدو	أنباء عن احتجاز رهائن، وقتيلين خلال مطاردة الشرطة للمشتبه فيهم في هجوم #شارلي_ايبدو
E21	16061	553329973566926849	تحديد المشتبه بهم في هجوم شارلي إبدو	من هما الشقيقان سعيد وشريف كواشي المشتبه في تنفيذهما الهجوم على صحيفة شارلي_إيبدو ؟ http://t.co/BeCnPlIA2E
E21	18921	553599818778439680	تحديد المشتبه بهم في هجوم شارلي إبدو	فيديو/ لحظة مقتل المشتبه بهما في تنفيذ هجوم شارلي إيبدو في المكان الذي كانا يختبئان فيه http://t.co/pIZLu510gZ
E21	13794	553051153378721792	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على “شارلي ايبدو” معروف لدى الأجهزة الفرنسية (سيرة) http://t.co/juMLhLWFZL
E21	18954	553601807277375488	تحديد المشتبه بهم في هجوم شارلي إبدو	مقتل المشتبه بهما في هجوم شارلي إيبدو وأربع رهائن بمتجر الأطعمة اليهودية http://t.co/OrZubIV7TX http://t.co/Vr6OBbnFrU
E21	19089	553611641729081345	تحديد المشتبه بهم في هجوم شارلي إبدو	لحظة مقتل المشتبه بهما في تنفيذ هجوم شارلي إيبدو video tube ,youtube,feedtube #يوتيوب #فيديو #تاخبار #صحافة... http://t.co/9zA6SaQ7uB
E21	17571	553505299844567042	تحديد المشتبه بهم في هجوم شارلي إبدو	"الشرطة الفرنسية: استسلام ""الأخوين كواشي"" المشتبه فيهما بالهجوم على مجلة ""شارلي إيبدو""."
E21	14772	553184670204973056	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية - Yahoo https://t.co/Eh09bSXHO1 via @Maktoob_Yahoo
E21	17596	553506192752783361	تحديد المشتبه بهم في هجوم شارلي إبدو	"الشرطة الفرنسية: استسلام ""الأخوين كواشي"" المشتبه فيهما بالهجوم على مجلة ""شارلي إيبدو""."
E21	17930	553528116627640320	تحديد المشتبه بهم في هجوم شارلي إبدو	"#المصريون / من هما ""الأخوان كواشي"" المشتبهان بتنفيذ الهجوم على مجلة ""شارلي إيبدو"" في باريس؟ http://t.co/GZAxteUmke"
E21	13976	553092689726410752	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية http://t.co/j7rewrbqX1
E21	17421	553499885493043200	تحديد المشتبه بهم في هجوم شارلي إبدو	"الشرطة الفرنسية: استسلام ""الأخوين كواشي"" المشتبه فيهما بالهجوم على مجلة ""شارلي إيبدو"""
E21	14056	553104857218187264	تحديد المشتبه بهم في هجوم شارلي إبدو	"المشتبه به في الهجوم على ""شارلي إيبدو"".. ""شريف كواشي"" جهادي معروف لدى الأجهزة الفرنسية - See more at: http://t.co/4CxTFOTCDs"
E21	13881	553077547211431936	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية http://t.co/z52fYEPJn0
E21	13830	553061677948612609	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية http://t.co/m2MarjDZBu
E21	13860	553072209150107648	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية http://t.co/XbGnNC0p2m
E21	16663	553468785311907841	تحديد المشتبه بهم في هجوم شارلي إبدو	من هو شريف كواشي المشتبه به في تنفيذ الهجوم الدامي على مقر صحيفة 'شارلي إيبدو' http://t.co/n05fdeLHVx
E21	13895	553080677311078401	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية http://t.co/ZsKdEW46AX
E21	18026	553537924374212608	تحديد المشتبه بهم في هجوم شارلي إبدو	الشرطة الفرنسية تحاصر المشتبه بهما في الهجوم على صحيفة شارلي إيبدو بدامارتان شمال شرقي باريس http://t.co/oenrzaSv4p
E21	11907	552804763226492928	تحديد المشتبه بهم في هجوم شارلي إبدو	"11 قتيلا على الاقل في هجوم على مقر مجلة ""شارلي إبدو"" الساخرة في باريس: هاجم مسلحان مقر مجلة شارلي إبدو الساخرة... http://t.co/An6Byak6dR"
E21	14143	553114105377062912	تحديد المشتبه بهم في هجوم شارلي إبدو	هجوم مسلح على مقر مجلة “شارلي إبدو” الساخرة في باريس http://t.co/FeGud4VCm9 #اليوم #باريس #هجوم
E21	18523	553587043331104768	تحديد المشتبه بهم في هجوم شارلي إبدو	أ ف ب: مقتل المشتبه بهما في اعتداء شارلي ايبدو ...#شارلي_ايبدو
E21	16286	553392758333775873	تحديد المشتبه بهم في هجوم شارلي إبدو	#Brk_Ar الفاينانشال تايمز: أنا لست شارلي: احتل موضوع الهجوم على مجلة شارلي إبدو صدر الصفحات الأولى... http://t.co/h6eI2Rtdvx #latestnews
E21	16295	553392823957848065	تحديد المشتبه بهم في هجوم شارلي إبدو	الفاينانشال تايمز: أنا لست شارلي: احتل موضوع الهجوم على مجلة شارلي إبدو صدر ... http://t.co/61pUxSl1jx مع برنامج لحظة خبر
E21	12434	552834802534330369	تحديد المشتبه بهم في هجوم شارلي إبدو	#شارلي_إبدو: الأزهر يدين الإعتداء على صحيفة شارلي إبدو الفرنسية http://t.co/0tuBPb5moy
E21	18889	553597885120806913	تحديد المشتبه بهم في هجوم شارلي إبدو	"وسائل إعلام فرنسية: مقتل المشتبه بهما في تنفيذ الهجوم على صحيفة ""شارلي إيبدو"" في باريس http://t.co/JtuDCfPsuA"
E21	18760	553592227532779522	تحديد المشتبه بهم في هجوم شارلي إبدو	الشرطة تتمكن من تحرير الرهائن .. مقتل المشتبه بهما في هجوم شارلي إيبدو الفرنسية http://t.co/DWcrsXb9Yq #yemen #اليمن
E21	15239	553246172014321664	تحديد المشتبه بهم في هجوم شارلي إبدو	فيديو| من هما الشقيقان سعيد وشريف كواشي المشتبه في تنفيذهما الهجوم على صحيفة #شارلي_إيبدو ؟ https://t.co/lYRhrkocbT
E21	13905	553081986567667712	تحديد المشتبه بهم في هجوم شارلي إبدو	شريف كواشي المشتبه به في الهجوم على شارلي ايبدو، جهادي معروف لدى الاجهزة الفرنسية #14March #World http://t.co/NuFE4XJn3J
E21	15246	553246625036918784	تحديد المشتبه بهم في هجوم شارلي إبدو	من هما الشقيقان سعيد وشريف كواشي المشتبه في تنفيذهما الهجوم على صحيفة #شارلي_إيبدو الجزيره
E21	21659	553989110130438145	تحديد المشتبه بهم في هجوم شارلي إبدو	"بالفيديو.. لحظة مقتل المشتبه بهما في تنفيذ هجوم ""شارلي إيبدو"" #وردنا التفاصيل على الرابط التالي :... http://t.co/79nncclrM2"
E21	14229	553121953129590784	تحديد المشتبه بهم في هجوم شارلي إبدو	"من هو شريف كواشي المشتبه به في الهجوم على ""شارلي إيبدو""؟ http://t.co/XUUQT7YSiT @France24_ar كل هذه الخبرة الإجرامية وينسى هويته في السيارة؟"
E21	18582	553588105207635968	تحديد المشتبه بهم في هجوم شارلي إبدو	"عاجل | أ.ف.ب: مقتل الاخوان سعيد وشريف كواشي المشتبه بتنفيذهما الهجوم على ""شارلي إيبدو"""
E21	18658	553589487629254656	تحديد المشتبه بهم في هجوم شارلي إبدو	تحرير الرهائن في بوردر فانســـان وانباء عن مقتل احد المشتبهين..#بالهجوم علي ،،شارلي ايبدو
E21	17402	553499219151970304	تحديد المشتبه بهم في هجوم شارلي إبدو	"اخبار العالم من هما ""الأخوان كواشي"" المشتبهان بتنفيذ الهجوم على مجلة ""شارلي إيبدو"" في باريس؟ http://t.co/LdHQYCgzMC"
E21	19564	553668320042708992	تحديد المشتبه بهم في هجوم شارلي إبدو	"#غرفة_الأخبار | مقتل الأخوين كواتشي المشتبه في تورطهما في هجوم ""شارلي إيبدو"" الإرهابي https://t.co/6hXRNf9kcJ"
E21	19224	553621906222379009	تحديد المشتبه بهم في هجوم شارلي إبدو	"شرطة باريس تحاصر المشتبه بهما بالهجوم على صحيفة ""شارلي إيبدو"" في أحد المعامل شرقي العاصمة http://t.co/ooTah0ZzrS"
E21	14165	553116593052332032	تحديد المشتبه بهم في هجوم شارلي إبدو	“@snyarnet:شريف كواشي المشتبه به في تنفيذ الهجوم الدامي على #شارلي_إيبدو؟ http://t.co/TD5RQm3Qts http://t.co/sYNzvMzHsj” الله يلعنهم جميعاً
E21	19022	553606483615576065	تحديد المشتبه بهم في هجوم شارلي إبدو	ـ مقتل المشتبه بهما في هجوم مجلة شارلي إيبدو: أفاد مراسلون ميدانيون قبل ذلك بسماع دوي… http://t.co/TVqXAJYsBM ـ http://t.co/UKA0ZP8uSB
E21	14996	553214548270776323	تحديد المشتبه بهم في هجوم شارلي إبدو	“@MSDAR_NEWS: #فرنسا | حالة استنفار قصوى في شمال فرنسا حيث رصد المشتبه بهما في هجوم باريس. #شارلي_ايبدو”
E21	18147	553548988398325761	تحديد المشتبه بهم في هجوم شارلي إبدو	"مأرب برس- من هما ""الأخوان كواشي"" المشتبهان بتنفيذ الهجوم على مجلة ""شارلي إيبدو"" في باريس؟ http://t.co/ya1tmg49Tm"
E21	16567	553457422707478528	تحديد المشتبه بهم في هجوم شارلي إبدو	من هما الأخوان كواشي المشتبهان بتنفيذ الهجوم على مجلة شارلي إيبدو في باريس؟ ,CNN بالعربية #مصر http://t.co/o6HKJVMtS2
E21	18733	553591493567315968	تحديد المشتبه بهم في هجوم شارلي إبدو	#Libya #ليبيا أنباء عن مقتل المشتبه بهما في هجوم شارلي إيبدو: العربية نت: قالت وكالة ... http://t.co/ELO9mn3Asy http://t.co/vHzPsRYJV0
E21	19359	553635197376552961	تحديد المشتبه بهم في هجوم شارلي إبدو	فرنسا: مقتل المشتبه بهما في حادث «شارلي إبدو» أفاد مصدر حكومي لوكالة «رويترز» أن الأمن الفرنسي قتل الأخوين... http://t.co/7xrz9yBfLp
E21	13212	552922698439856128	تحديد المشتبه بهم في هجوم شارلي إبدو	الالف يتظاهرون في “ليون” و “تولوز” تنديدا بالهجوم على مجلة “شارلي إبدو” http://t.co/P4QJ29nwqp
E21	13760	553042105648431104	تحديد المشتبه بهم في هجوم شارلي إبدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/L6bejpNkL7"
E21	13304	552933767619178496	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/4UowD6eOxE"
E21	12662	552855078835470336	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/8oLndqVs9l"
E21	13748	553037417897156608	تحديد المشتبه بهم في هجوم شارلي إبدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/vo8NoNaPkk"
E21	13874	553075275886391296	تحديد المشتبه بهم في هجوم شارلي إبدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/PH95FIlw6z #computer"
E21	12195	552822011320606721	تحديد المشتبه بهم في هجوم شارلي إبدو	"الأزهر يدين الهجوم المسلح على مقر صحيفة ""شارلي إبدو"" في باريس http://t.co/1nt9ZUEyqY http://t.co/FUY2hXToaP"
E21	13492	552961173855813632	تحديد المشتبه بهم في هجوم شارلي إبدو	"صحراء ميديا: الخارجية الموريتانية تدين الهجوم الذي استهدف ""شارلي إبدو"" http://t.co/7T9DkqCzXg"
E21	13305	552933776091668480	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/zIkdq6W8ci"
E21	13992	553095383371751425	تحديد المشتبه بهم في هجوم شارلي إبدو	رئيس وزراء فرنسا: الهجوم المسلح على «شارلي إبدو» ضربة في القلب http://t.co/6o1LdN9Tf0
E21	12829	552869553076961281	تحديد المشتبه بهم في هجوم شارلي إبدو	شاهد بالفيديو.. مقتل 12 بهجوم على مجلة “شارلي إبدو” بفرنسا http://t.co/egonW3Zi8s
E21	12828	552869445232627714	تحديد المشتبه بهم في هجوم شارلي إبدو	شاهد بالفيديو.. مقتل 12 بهجوم على مجلة “شارلي إبدو” بفرنسا http://t.co/HiAv8nG2n5
E21	16775	553476176455270400	تحديد المشتبه بهم في هجوم شارلي إبدو	"#news ""إطلاق النار خلال مطاردة مسلحين يشتبه في أنهما نفذا هجوم شارلي إبدو http://t.co/R5zsswgS6m #usa #uk #gcc"
E21	13651	553003183333978112	تحديد المشتبه بهم في هجوم شارلي إبدو	حصريا هجوم مسلحين على مقر صحيفة شارلي ابدو الفرنسية في باريس :news channel http://t.co/VKpwElpCS7
E21	12342	552828927316471810	تحديد المشتبه بهم في هجوم شارلي إبدو	باريس: قتلى وجرحى في هجوم استهدف المجلّة الساخرة “شارلي إبدو” http://t.co/BzBy4jRAyJ
E21	12830	552869560756342784	تحديد المشتبه بهم في هجوم شارلي إبدو	شاهد بالفيديو.. مقتل 12 بهجوم على مجلة “شارلي إبدو” بفرنسا http://t.co/vN1lfZcNEc
E21	14205	553120615100465152	تحديد المشتبه بهم في هجوم شارلي إبدو	شاهد لحظة هجوم مسلحين على مقر صحيفة شارلي ابدو الفرنسية: http://t.co/ppPJ4aK6ya عبر @YouTube
E21	18647	553589362240143360	تحديد المشتبه بهم في هجوم شارلي إبدو	شرطة فرنسا تطوق بلدة أثناء مطاردة مشتبه بهما في الهجوم على شارلي إبدو http://t.co/Vfdjm53abX
E21	12267	552825772709146624	تحديد المشتبه بهم في هجوم شارلي إبدو	#egypt مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/udnC0R5LzH #مصر
E21	12930	552881142072766464	تحديد المشتبه بهم في هجوم شارلي إبدو	"""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/M2HzaGDfsn"
E21	12842	552871818348879872	تحديد المشتبه بهم في هجوم شارلي إبدو	#charlie_Hebdo Burhan Ghalioun حول العمل الارهابي الذي استهدف مجلة شارلي ابدو الفرنسية في باريس ليس الهجوم... http://t.co/4Nens6yVEO
E21	12643	552853396898594816	تحديد المشتبه بهم في هجوم شارلي إبدو	"| الوفد | مقتل 12 شخصا في هجوم على صحيفة ""شارلي إبدو"" بباريس"
E21	12666	552855095029665792	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/HJQvpE5rZn"
E21	12974	552887542518153217	تحديد المشتبه بهم في هجوم شارلي إبدو	"""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/gS6fIFoOIa"
E21	12674	552855203892850688	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/3ADXP0NrPe"
E21	13161	552916947185438720	تحديد المشتبه بهم في هجوم شارلي إبدو	"#العراق بالفيديو.. لحظة الهجوم الذي أدانه العراق على ""شارلي إبدو"" http://t.co/ghdrWrIXzi #اخبار_العراق"
E21	12875	552875668061839360	تحديد المشتبه بهم في هجوم شارلي إبدو	عناصر من تنظيم الدولة تتبنى الهجوم على شارلي إبدو.#العرب #فرنسا http://t.co/XIykB4k2Ch
E21	16788	553476241974501377	تحديد المشتبه بهم في هجوم شارلي إبدو	"""إطلاق النار خلال مطاردة مسلحين يشتبه في أنهما نفذا هجوم شارلي إبدو http://t.co/ZYyGEJLDk7 #BBCArabic"
E21	12677	552855220355477504	تحديد المشتبه بهم في هجوم شارلي إبدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/roO1pbGm0Q"
E21	18025	553537700880334848	تحديد المشتبه بهم في هجوم شارلي إبدو	"الأمن الفرنسى يفاوض منفذى هجوم ""شارلى إبدو"" بعد اختطاف رهينة http://t.co/IYIl3FC17m http://t.co/3mRPGXr98P"
E21	11992	552809901198544896	تحديد المشتبه بهم في هجوم شارلي إبدو	هجوم مسلح على مقر مجلة شارلي إبدو الفرنسية الساخرة في باريس
