qid	docid	docno	rank	score	raw_query	query	document
E21	15037	553222427740995584	589	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"http://t.co/HR9T0acvui أحد الناجين من هجوم ""شارلى إبدو"": الجناة نادوا الضحايا بالاسم"
E21	12919	552879974760591360	590	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"""
E21	11886	552802602644426752	591	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل 11 في هجوم مسلح على جريده شارلي ابدو الفرنسيه في باريس
E21	13296	552933725298647041	592	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/s5O0JrCdN8"
E21	12914	552879194409938944	593	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/rBDzvdlfYi http://t.co/n27Z2aadEv"
E21	11984	552809771795898368	594	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	هجوم مسلح على مقر مجلة شارلي إبدو الفرنسية الساخرة في باريس http://t.co/rC5hVoA11R
E21	12922	552880566224580608	595	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	فرنسا تضبط سيارة المسلحين في هجوم 'شارلي إبدو' | | بوابة الأسبوع http://t.co/MhiooF6Fqa
E21	13295	552933725038604288	596	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/FV0xywyqEg"
E21	12304	552827777523523584	597	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	بي بي سي: مسلحان يقتلان شرطيا في هجوم على مقر صحيفة شارلي إبدو http://t.co/vtjD3G4N7i
E21	13384	552943694253670400	598	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	أخبار اليوم - الشرطة تبحث عن ثلاثة فرنسيين في الهجوم على شارلي إبدو http://t.co/0jv4GDfSRf
E21	13891	553079919240945665	599	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/jKuMcLahx4"
E21	13303	552933767182958592	600	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/Ly6tmAPC4s"
E21	19581	553671662936522752	601	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	القاعدة في اليمن وجه منفذي الهجوم على مجلة شارلي ابدو في باريس http://t.co/JlsONsqc9D
E21	12665	552855090810191875	602	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/EVZHUeBJ6y"
E21	11892	552803081109241856	603	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل 11 في هجوم مسلح على جريده شارلي ابدو الفرنسيه في باريس
E21	12663	552855082220265473	604	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/halXCjdRv1"
E21	13759	553042051609018368	605	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/OPwc8vHeVk"
E21	13397	552946161720360961	606	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/oKvizz8Iau
E21	17009	553485323137605632	607	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""إطلاق النار"" خلال مطاردة مسلحين يشتبه في أنهما نفذا هجوم شارلي إبدو http://t.co/FnIXeW1AJU"
E21	13390	552945121239773185	608	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/70kE9VPELU
E21	13767	553043657407086592	609	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/GzxOpykf7W"
E21	13298	552933730080141312	610	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/cXTG0nvnEG"
E21	13400	552946295694843904	611	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/0rGgTi14Is
E21	14633	553165833552142338	612	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	استمرار ردود الأفعال المستنكرة للهجوم على صحيفة (شارلي إبدو) الفرنسية http://t.co/Y5v09Heyy0
E21	18141	553548376227459072	613	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"صحيفة الجارديان تبرئ الاسلام من هجوم ""شارلي إبدو"" وانه يتعارض مع http://t.co/4qXXNyDeQ1"
E21	11988	552809783820967936	614	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	هجوم مسلح على مقر مجلة شارلي إبدو الفرنسية الساخرة في باريس http://t.co/K0qTqaBv3k
E21	12773	552864065744162817	615	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	##12 قتيلا #في هجوم مسلح #على مكاتب مجلة شارلي إبدو بباريس http://t.co/JpjUNG4m0B #على #في http://t.co/4uvPWqmlDO
E21	13297	552933725541916672	616	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/A5V3aYW0c4"
E21	12673	552855190873706497	617	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/4Cw5XvbGUO"
E21	13970	553092091233189889	618	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الهجوم على ''شارلي إبدو'' يسلط الضوء على الصراع بين اوروبا والإسلام المتطرف http://t.co/qlCy7kFLu1
E21	12924	552880679600812032	619	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"@klmty1 ""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/TN9LH8d59h"
E21	13122	552909272485343232	620	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""سى إن إن"": فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"""
E21	12058	552813324010663938	621	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	#egypt البيت الأبيض يدين بـ«أشد العبارات» الهجوم على «شارلي إبدو» http://t.co/WNkuy3j3Xb #مصر
E21	12952	552885439859011584	622	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	رويترز: مقاتل في #الدولة_الإسلامية يشيد بالهجوم على شارلي إبدو #فرنسا http://t.co/SlvgIphw2g
E21	16671	553469389954371584	623	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	«دعم الصحافة الليبية» تدين الهجوم على مجلة «شارلي إبدو» الفرنسية http://t.co/wBvREIOXDp #CharlieHebdo
E21	13758	553041985779417088	624	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"الهجوم على ""شارلي إبدو"" يسلط الضوء على الصراع بين اوروبا والاسلام المتطرف http://t.co/oUrOI0UnHn"
E21	13300	552933758320394240	625	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/3UfrmYBQZt"
E21	12668	552855106865987584	626	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/ckj9T9hjyj"
E21	13299	552933754801381376	627	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/R7qIw7zwdu"
E21	13398	552946162081083392	628	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/TzKQPr1onm
E21	13302	552933766956466176	629	12.93355214538228	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/O4OctSvUAh"
E21	19391	553639086544547841	630	12.870691790438148	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	#خبر أحمد ومصطفى.. ضحيتان مسلمان بهجوم شارلي إيبدو: إذا كان العالم يعرف أن الشخصين المشتبه بتنفيذهما هجوم شارلي إيبدو ببا... #رتويت
E21	18509	553586715659468801	631	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/8DSZ9ogkwC
E21	18606	553588653822197760	632	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء “شارلي ايبدو” (أ.ف.ب) http://t.co/istCkwcIyZ
E21	18529	553587123224199169	633	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""أ ف ب"": مقتل المشتبه بهما في اعتداء ""شارلي إيبدو"" http://t.co/E34EBqe1UT"
E21	18772	553592508567932928	634	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/j5nvJnGIr7
E21	18568	553587789712097280	635	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	🔴 مقتل المشتبه بهما في اعتداء شارلي ايبدو
E21	18997	553604122675384321	636	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/4dqGF9lKyi
E21	18576	553587960936140803	637	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبيدو
E21	18963	553602175059120128	638	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/urqBEJM9TN
E21	18853	553596103753342976	639	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء«شارلي ايبدو» http://t.co/fAx01WRowZ
E21	22698	554151567105220609	640	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه فيهما في حادث شارلي إيبدو http://t.co/Zj9ZlvwMYE
E21	19240	553623534119817216	641	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي إيبدو http://t.co/AwQ9JkDBiE
E21	18734	553591505151983617	642	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في إعتداء شارلي إيبدو http://t.co/pQ7ku6zJYu
E21	18605	553588646792540161	643	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو
E21	19025	553606865234296832	644	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في حادث (شارلي إيبدو) http://t.co/XIygtMFWXw
E21	18516	553586887638528001	645	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	أ.ف.ب: مقتل المشتبه بهما في اعتداء شارلي ايبدو
E21	18674	553589791090958337	646	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/Ff12qnufpS
E21	18742	553591723541008384	647	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	أ.ف.ب: مقتل المشتبه بهما في اعتداء شارلي ايبدو
E21	18590	553588300687376384	648	12.809910505512244	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	@Medi1TV مقتل المشتبه بهما في اعتداء شارلي ايبدو http://t.co/BC096Qd1uF
E21	19472	553652298514436096	649	12.768295618265451	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	tianchua: RT TariqRamadan: #CharlieHebdo شارلي إبدو: لا وألف لا http://t.co/Vozr5RWMTf
E21	19115	553613752164040704	650	12.681667554139839	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	صعدة برس | مقتل المشتبه بهما في الاعتداءعلى صحيفة شارلي ايبدو: مقتل المشتبه بهما في الاعتداءعلى صحيفة شارلي ايبدو.. http://t.co/U9oDt2lVpT
E21	19320	553630215318945792	651	12.681667554139839	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	صعدة برس | مقتل المشتبه بهما في الاعتداءعلى صحيفة شارلي ايبدو: مقتل المشتبه بهما في الاعتداءعلى صحيفة شارلي ايبدو.. http://t.co/bxvwYveyNL
E21	14302	553129381363998720	652	12.680743797567864	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"مصراوي/ #عاجل: هجوم على أماكن لصلاة المسلمين في فرنسا على خلفية الهجوم المسلح على ""شارلى ابدو"" http://t.co/8ippMJJZJV"
E21	12742	552861067232432128	653	12.621722986349102	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	هجوم مسلح على مقر صحيفة شارلي ابدو الفرنسية- الرسوم الكاريكاتيرية التي نشرت في صحيفة شارلي ايبدو http://t.co/7Wv8uYT7Hb
E21	13235	552925140330102784	654	12.621722986349102	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	#Tunisie رسامون من العالم يتضامنون مع 'شارلي ايبدو' (صور): بعد الهجوم المسلح على مقر صحيفة ''شارلي ابدو'' اليو... http://t.co/AlSSAG3qVJ
E21	14630	553165355649339394	655	12.621722986349102	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	#الخليج_الجديد ردا علي #هجوم_شارلي_إبدو: وقوع اعتداءات مسلحة على مساجد ومطاعم في #فرنسا http://t.co/sFQJiEyXv1 #شارلي http://t.co/32cmvpl3LK
E21	16523	553448131493232640	656	12.621722986349102	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	ردا على #هجوم_شارلي_إبدو: وقوع اعتداءات مسلحة على مساجد ومطاعم في #فرنسا http://t.co/UR8giWGqEZ #شارلي http://t.co/oLYd7Vbx2Y #صفقة_القتل
E21	15017	553218606637412353	657	12.530688692982125	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	@01_f16 @trksa03 مش فرنسا الجنوب الفرنسي تحديدا ...:/
E21	10482	552555651486842880	658	12.530688692982125	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	@Black_wolf75 هذي من باكستان ومن لاهور تحديدا اي عالم
E21	19156	553617065815203840	659	12.529969260477985	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	حصيلة ثقيلة ستغير مستقبل فرنسا. مقتل المشتبه بهما في حادث شارلي إبدو ومقتل رهائن في حادث منفصل: دامارتان جويل ... http://t.co/Ckbni5NDCX
E21	19019	553606244439949312	660	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقتل المشتبه بهما في هجوم شارلي ايبدو الأخوين كواشي: استطاعت محتلف القوات الأمنية الفرنسية ، وبعد… http://t.co/i4TdhcCjSL #morocco #maroc
E21	14305	553129708083109888	661	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تعلن عن اسمي المشتبه بهما في هجوم #شارلي_ايبدو وهم الشقيقان سعيد وشريف كواشي http://t.co/SxUvJ87kHm
E21	14075	553106804222087168	662	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"من هو شريف كواشي المشتبه به في تنفيذ الهجوم الدامي على ""شارلي إيبدو""؟: نشرت الشرطة الفرنسي... http://t.co/TPVCkHBPPR #السعودية"
E21	21459	553980472318259200	663	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"الامن الفرنسي تمكن من قتل الاخوين كواشي المشتبه بهما في هجوم ""شارلي ايبدو"" #السادة_المحترمون @Youssefalhosiny"
E21	18689	553590226052841473	664	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"#عاجل | أ.ف.ب: مقتل الاخوان سعيد وشريف كواشي المشتبه بتنفيذهما الهجوم على ""شارلي إيبدو"" ٰ بـ هالسرعه 😒"
E21	14076	553106804947701760	665	12.482848339979574	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"فرانس24: من هو شريف كواشي المشتبه به في تنفيذ الهجوم الدامي على ""شارلي إيبدو""؟: نشرت الشرط... http://t.co/ClOlOBaFLg #البارجيل"
E21	13611	552989765096583168	666	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	حداد وتأهب أمني بفرنسا وقوات خاصة للبحث عن منفذي هجوم “شارلي إبدو” http://t.co/qT6bSEnKQ9
E21	12964	552886220251217920	667	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	نبيل العربي يدين الهجوم الإرهابي على صحيفة «شارلي إبدو» الفرنسية #egypt #news #مصر #politics http://t.co/1ULFbhFavQ
E21	19128	553614126044303360	668	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	محطة إذاعية تابعة لداعش تتبنى الهجوم على صحيفة شارلي إبدو الفرنسية http://t.co/D2nm6x3SxB
E21	12961	552886023659991040	669	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"#عاجل : فرنسا تضبط سيارة المسلحين فى هجوم ""شارلى إبدو"" http://t.co/0YNPXKgHym ... المزيد http://t.co/YNRkVPHMDu"
E21	18303	553565149039038465	670	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"منظمات إسلامية في ألمانيا تحذر من انقسام المجتمع عقب هجوم ""شارلي إبدو"" http://t.co/0jk8EaaqxM"
E21	17392	553498974309867520	671	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	بوابة الشروق| بعد الهجوم على شارلي إبدو .. إعلام إسرائيل لـ #أوروبا: استفيدوا من تجربتنا http://t.co/AgjB9HUTv4 #CharlieHebdo
E21	11890	552802925441863681	672	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"11 قتيلا على الاقل في هجوم على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/9N9lXDiUYp http://t.co/jHl2H9N8u7"
E21	14308	553129992964419586	673	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	شكري: مصر تقف مع فرنسا حكومة وشعبا بعد هجوم شارلي إبدو الإرهابي http://t.co/xW22uvDycy
E21	18306	553565157729648640	674	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"منظمات إسلامية في ألمانيا تحذر من انقسام المجتمع عقب هجوم ""شارلي إبدو"" http://t.co/yQnAwkuqwR"
E21	14079	553107470592512000	675	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"فيديو صادم.. لحظة قتل أحد ضحايا الهجوم على مقر صحيفة ""شارلي إبدو"" http://t.co/0RqcI1jEny"
E21	18304	553565152570667008	676	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"منظمات إسلامية في ألمانيا تحذر من انقسام المجتمع عقب هجوم ""شارلي إبدو"" http://t.co/MjOpxB4ffa"
E21	16895	553480281626144769	677	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""إطلاق النار خلال مطاردة مسلحين يشتبه في أنهما نفذا هجوم شارلي إبدو http://t.co/A4gUt1hREx #مكتوب"
E21	14966	553211262851510273	678	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"فرنسا: العثور على مولوتوف وأعلام جهادية بسيارة منفذى هجوم ""شارلى إبدو"" - http://t.co/wEnBFBGPAK http://t.co/EL17L6GsKU"
E21	16873	553479463317823489	679	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"""إطلاق النار خلال مطاردة مسلحين يشتبه في أنهما نفذا هجوم شارلي إبدو http://t.co/LNVtUUUd8F #عاجل #AS"
E21	12021	552811340775976960	680	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"BBC Arabic - مذبحة إثر هجوم داخل مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/xXXvDiRV99"
E21	12488	552839042597793795	681	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	عاجل بالفيديو.. اللقطات الأولى للهجوم على صحيفة شارلي إبدو «المسيئة للرسول» http://t.co/MboyjlpngG
E21	18313	553565237333336065	682	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"منظمات إسلامية في ألمانيا تحذر من انقسام المجتمع عقب هجوم ""شارلي إبدو"" http://t.co/2EXPPujFyi"
E21	12647	552853530915385344	683	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"البحرين | مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية"
E21	11924	552805854148583424	684	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"11 قتيلا على الاقل في هجوم على مقر مجلة ""شارلي إبدو"" الساخرة في باريس http://t.co/FBIgZdul88"
E21	13343	552939378960785409	685	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/Pspdrog8ZX #عاجل #AS
E21	12855	552873407562256384	686	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	12 قتيلا بعد هجوم مسلح الصحيفة الفرنسية الساخرة شارلي ابدو باريس attack in the French
E21	22331	554028464354115584	687	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	قاعدة #اليمن دربت أحد منفذى هجوم شارلى إبدو ,الشروق #مصر http://t.co/PgvVjhrhal
E21	18307	553565162007842816	688	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	"منظمات إسلامية في ألمانيا تحذر من انقسام المجتمع عقب هجوم ""شارلي إبدو"" http://t.co/JiYyOMBhuo"
E21	13201	552921704377221121	689	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	مقاتل في الدولة الإسلامية يشيد بالهجوم على شارلي إبدو | أخبار الشرق الأوسط | Reuters http://t.co/t8S9xKsV2h
E21	14618	553164675253547008	690	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	نيويورك تايمز: الهجوم على صحيفة شارلي إبدو مذبحة وحشية هزت فرنساhttp://t.co/O35YBTW9eS http://t.co/eUtrHNGqi2
E21	16050	553326580210991104	691	12.427024007574317	تحديد المشتبه بهم في هجوم شارلي إبدو	تحديد مشتبه هجوم شارل ابدو	أوروبا تتطلع إلى تحويل الألم بسبب الهجوم على صحيفة شارلي إبدو إلى عمل http://t.co/5NQRj9Fwlj
